,album_name,img_url
238,24 : How to find true love and happiness,https://musicmeta-phinf.pstatic.net/album/002/460/2460907.jpg?type=r360Fll&v=20200218155208
239,Lost & Found,https://musicmeta-phinf.pstatic.net/album/003/069/3069201.jpg?type=r360Fll&v=20200324142909
240,How Does It Feel?,https://musicmeta-phinf.pstatic.net/album/002/463/2463778.jpg?type=r360Fll&v=20180608115917
241,Head In The Clouds,https://musicmeta-phinf.pstatic.net/album/002/463/2463378.jpg?type=r360Fll&v=20200318222218
242,I Wouldn`t Know Any Better Than You,https://musicmeta-phinf.pstatic.net/album/002/465/2465750.jpg?type=r360Fll&v=20200219211713
243,Mine,https://musicmeta-phinf.pstatic.net/album/002/466/2466813.jpg?type=r360Fll&v=20200110162238
244,Medicine,https://musicmeta-phinf.pstatic.net/album/002/468/2468168.jpg?type=r360Fll&v=20200218164211
245,Make It Happen (Deluxe Edition),https://musicmeta-phinf.pstatic.net/album/002/462/2462613.jpg?type=r360Fll&v=20200218140210
246,Summer on You,https://musicmeta-phinf.pstatic.net/album/002/468/2468429.jpg?type=r360Fll&v=20200518162114
247,Finer Things,https://musicmeta-phinf.pstatic.net/album/002/475/2475228.jpg?type=r360Fll&v=20180629142348
248,Being So Normal,https://musicmeta-phinf.pstatic.net/album/002/480/2480301.jpg?type=r360Fll&v=20180711122002
249,Sunflower,https://musicmeta-phinf.pstatic.net/album/000/001/1910.jpg?type=r360Fll&v=20191212152743
250,Crush,https://musicmeta-phinf.pstatic.net/album/003/665/3665734.jpg?type=r360Fll&v=20200218132211
251,Slow,https://musicmeta-phinf.pstatic.net/album/002/482/2482593.jpg?type=r360Fll&v=20200218160210
252,Bcos U Will Never B Free,https://musicmeta-phinf.pstatic.net/album/002/483/2483585.jpg?type=r360Fll&v=20200219130712
253,II,https://musicmeta-phinf.pstatic.net/album/002/484/2484029.jpg?type=r360Fll&v=20200218194709
254,Living In Symbol,https://musicmeta-phinf.pstatic.net/album/002/459/2459620.jpg?type=r360Fll&v=20181116142142
255,Swimming,https://musicmeta-phinf.pstatic.net/album/002/482/2482218.jpg?type=r360Fll&v=20181107160609
256,섬,https://musicmeta-phinf.pstatic.net/album/002/496/2496573.jpg?type=r360Fll&v=20200218142710
257,Broke,https://musicmeta-phinf.pstatic.net/album/002/498/2498275.jpg?type=r360Fll&v=20180810115948
258,Freak Me (Feat. Tekno),https://musicmeta-phinf.pstatic.net/album/002/501/2501499.jpg?type=r360Fll&v=20180817115918
259,Siren,https://musicmeta-phinf.pstatic.net/album/002/507/2507823.jpg?type=r360Fll&v=20200219011210
260,Panama,https://musicmeta-phinf.pstatic.net/album/000/404/404167.jpg?type=r360Fll&v=20160629144401
261,BALLADS 1,https://musicmeta-phinf.pstatic.net/album/002/522/2522548.jpg?type=r360Fll&v=20200218134209
262,Mitch James - Deluxe Edition,https://musicmeta-phinf.pstatic.net/album/002/523/2523822.jpg?type=r360Fll&v=20191119140005
263,4ever After (feat. Ace Hashimoto),https://musicmeta-phinf.pstatic.net/album/002/533/2533399.jpg?type=r360Fll&v=20191005133606
264,Falling Down,https://musicmeta-phinf.pstatic.net/album/002/532/2532935.jpg?type=r360Fll&v=20180920225106
265,How Can I Love You?,https://musicmeta-phinf.pstatic.net/album/002/547/2547509.jpg?type=r360Fll&v=20200410174509
266,Malibu Nights,https://musicmeta-phinf.pstatic.net/album/002/551/2551679.jpg?type=r360Fll&v=20200218144210
267,Get You The Moon (feat. Snøw),https://musicmeta-phinf.pstatic.net/album/002/560/2560400.jpg?type=r360Fll&v=20190509104044
268,Selfless,https://musicmeta-phinf.pstatic.net/album/002/559/2559990.jpg?type=r360Fll&v=20200218133209
269,Ella Mai,https://musicmeta-phinf.pstatic.net/album/002/560/2560413.jpg?type=r360Fll&v=20200218150210
270,Contact Information,https://musicmeta-phinf.pstatic.net/album/002/569/2569627.jpg?type=r360Fll&v=20200219093211
271,faded/2am (Feat. GoldLink),https://musicmeta-phinf.pstatic.net/album/002/574/2574087.jpg?type=r360Fll&v=20200220040710
272,"Love, me",https://musicmeta-phinf.pstatic.net/album/002/635/2635629.jpg?type=r360Fll&v=20181116211246
273,come out and play,https://musicmeta-phinf.pstatic.net/album/002/643/2643725.jpg?type=r360Fll&v=20200218132710
274,LA On A Saturday Night,https://musicmeta-phinf.pstatic.net/album/002/566/2566804.jpg?type=r360Fll&v=20200218134611
275,ARTIST. YELLA,https://musicmeta-phinf.pstatic.net/album/002/644/2644223.jpg?type=r360Fll&v=20200218160210
276,2 soon,https://musicmeta-phinf.pstatic.net/album/002/371/2371167.jpg?type=r360Fll&v=20191010164207
277,The Pains Of Growing,https://musicmeta-phinf.pstatic.net/album/002/650/2650916.jpg?type=r360Fll&v=20200218182712
278,A Brief Inquiry Into Online Relationships,https://musicmeta-phinf.pstatic.net/album/002/650/2650919.jpg?type=r360Fll&v=20200218183708
279,Don`t Let Me Down (Demo),https://musicmeta-phinf.pstatic.net/album/002/650/2650641.jpg?type=r360Fll&v=20200120151806
280,Dean Martin Wishes You a Merry Christmas (크리스마스 캐롤),https://musicmeta-phinf.pstatic.net/album/002/650/2650611.jpg?type=r360Fll&v=20200226053715
281,Be Your Christmas,https://musicmeta-phinf.pstatic.net/album/002/676/2676304.jpg?type=r360Fll&v=20200218163710
282,Pastel,https://musicmeta-phinf.pstatic.net/album/002/685/2685590.jpg?type=r360Fll&v=20200219003711
283,Sunset Season,https://musicmeta-phinf.pstatic.net/album/002/636/2636267.jpg?type=r360Fll&v=20200324140608
284,감성 돋는 선율로 듣는 불후의 명곡,https://musicmeta-phinf.pstatic.net/album/002/683/2683791.jpg?type=r360Fll&v=20200403213716
285,Platinum Fire (Deluxe),https://musicmeta-phinf.pstatic.net/album/002/712/2712311.jpg?type=r360Fll&v=20200219060212
286,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),https://musicmeta-phinf.pstatic.net/album/002/715/2715306.jpg?type=r360Fll&v=20200218133712
287,Christmas at Home,https://musicmeta-phinf.pstatic.net/album/002/746/2746660.jpg?type=r360Fll&v=20200218182712
288,Spin With You,https://musicmeta-phinf.pstatic.net/album/002/745/2745248.jpg?type=r360Fll&v=20181221115931
289,12:45 (Stripped),https://musicmeta-phinf.pstatic.net/album/002/571/2571091.jpg?type=r360Fll&v=20200220104207
290,Old Spice,https://musicmeta-phinf.pstatic.net/album/002/785/2785364.jpg?type=r360Fll&v=20191005163307
291,Cradles (NCS),https://musicmeta-phinf.pstatic.net/album/004/480/4480471.jpg?type=r360Fll&v=20200309142411
292,Let Go,https://musicmeta-phinf.pstatic.net/album/000/015/15093.jpg?type=r360Fll&v=20200417104013
293,Love Is A Four Letter Word,https://musicmeta-phinf.pstatic.net/album/000/317/317747.jpg?type=r360Fll&v=20180910140010
294,The Midsummer Station,https://musicmeta-phinf.pstatic.net/album/000/328/328451.jpg?type=r360Fll&v=20200218143211
295,Everybody,https://musicmeta-phinf.pstatic.net/album/001/973/1973701.jpg?type=r360Fll&v=20200429121212
296,English Rain,https://musicmeta-phinf.pstatic.net/album/000/379/379573.jpg?type=r360Fll&v=20180910141905
297,Night Visions (Deluxe),https://musicmeta-phinf.pstatic.net/album/000/397/397763.jpg?type=r360Fll&v=20200512070108
298,Nocturnal (Deluxe Edition),https://musicmeta-phinf.pstatic.net/album/000/401/401572.jpg?type=r360Fll&v=20200221215214
299,Sorry I`m Late,https://musicmeta-phinf.pstatic.net/album/000/431/431674.jpg?type=r360Fll&v=20180910143117
300,Broken Ones,https://musicmeta-phinf.pstatic.net/album/000/458/458965.jpg?type=r360Fll&v=20141021170138
301,Me 4 U,https://musicmeta-phinf.pstatic.net/album/000/622/622390.jpg?type=r360Fll&v=20161201150826
302,What`s Inside: Songs From Waitress,https://musicmeta-phinf.pstatic.net/album/000/595/595901.jpg?type=r360Fll&v=20180910140426
303,Made In The A.M. (Deluxe),https://musicmeta-phinf.pstatic.net/album/000/602/602602.jpg?type=r360Fll&v=20161124114225
304,Fast Car,https://musicmeta-phinf.pstatic.net/album/000/600/600976.jpg?type=r360Fll&v=20151127172303
305,Where I Wanna Be,https://musicmeta-phinf.pstatic.net/album/000/007/7295.jpg?type=r360Fll&v=20180910145825
306,Hell`s Kitchen Angel,https://musicmeta-phinf.pstatic.net/album/000/629/629735.jpg?type=r360Fll&v=20180910142031
307,"Sit Still, Look Pretty",https://musicmeta-phinf.pstatic.net/album/000/640/640034.jpg?type=r360Fll&v=20180824164810
308,Isn`t It Strange?,https://musicmeta-phinf.pstatic.net/album/002/535/2535894.jpg?type=r360Fll&v=20200529105807
309,I Am The Elephante,https://musicmeta-phinf.pstatic.net/album/000/663/663852.jpg?type=r360Fll&v=20190927043217
310,Beg,https://musicmeta-phinf.pstatic.net/album/002/283/2283240.jpg?type=r360Fll&v=20200219003117
311,glisten,https://musicmeta-phinf.pstatic.net/album/003/073/3073070.jpg?type=r360Fll&v=20200323220206
312,All We Have Is Love,https://musicmeta-phinf.pstatic.net/album/000/673/673825.jpg?type=r360Fll&v=20200121130808
313,Pretty Girl,https://musicmeta-phinf.pstatic.net/album/000/150/150563.jpg?type=r360Fll&v=20181212185603
314,Meant To Be,https://musicmeta-phinf.pstatic.net/album/001/587/1587625.jpg?type=r360Fll&v=20161125130012
315,DNCE,https://musicmeta-phinf.pstatic.net/album/000/730/730592.jpg?type=r360Fll&v=20200218164709
316,Things I`ve Never Said (Deluxe Edition),None
317,The Valley,https://musicmeta-phinf.pstatic.net/album/001/855/1855136.jpg?type=r360Fll&v=20180910143512
318,Lost In You,https://musicmeta-phinf.pstatic.net/album/001/998/1998832.jpg?type=r360Fll&v=20200219074711
319,Sign of the Times,https://musicmeta-phinf.pstatic.net/album/002/016/2016714.jpg?type=r360Fll&v=20170613160806
320,From The Outside,https://musicmeta-phinf.pstatic.net/album/002/015/2015257.jpg?type=r360Fll&v=20200220055716
321,The Click,https://musicmeta-phinf.pstatic.net/album/002/069/2069278.jpg?type=r360Fll&v=20180910143224
322,Why,https://musicmeta-phinf.pstatic.net/album/000/002/2293.jpg?type=r360Fll&v=20200409151907
323,Eighteen,https://musicmeta-phinf.pstatic.net/album/000/494/494660.jpg?type=r360Fll&v=20171031175704
324,Love In Ruins,https://musicmeta-phinf.pstatic.net/album/002/115/2115421.jpg?type=r360Fll&v=20200219154211
325,All Your Fault : Pt. 2,https://musicmeta-phinf.pstatic.net/album/002/007/2007172.jpg?type=r360Fll&v=20180416203023
326,Torn,https://musicmeta-phinf.pstatic.net/album/003/147/3147481.jpg?type=r360Fll&v=20190820120027
327,Waves,https://musicmeta-phinf.pstatic.net/album/002/232/2232650.jpg?type=r360Fll&v=20171027154801
328,Cageless,https://musicmeta-phinf.pstatic.net/album/002/292/2292318.jpg?type=r360Fll&v=20200220045711
329,reputation,https://musicmeta-phinf.pstatic.net/album/002/174/2174273.jpg?type=r360Fll&v=20200218145711
330,Style Book,https://musicmeta-phinf.pstatic.net/album/002/281/2281143.jpg?type=r360Fll&v=20181011215243
331,Growing Pains,https://musicmeta-phinf.pstatic.net/album/002/109/2109281.jpg?type=r360Fll&v=20180416203018
332,More,https://musicmeta-phinf.pstatic.net/album/000/026/26722.jpg?type=r360Fll&v=20191212155744
333,Medicines,https://musicmeta-phinf.pstatic.net/album/002/287/2287107.jpg?type=r360Fll&v=20180104122909
334,Lambs & Lions,https://musicmeta-phinf.pstatic.net/album/002/005/2005078.jpg?type=r360Fll&v=20200219090210
335,DAMN. COLLECTORS EDITION.,https://musicmeta-phinf.pstatic.net/album/002/289/2289193.jpg?type=r360Fll&v=20200220040709
336,We Could Be,https://musicmeta-phinf.pstatic.net/album/002/959/2959867.jpg?type=r360Fll&v=20200219205208
337,Just A Kid (Feat. Kevin Writer),https://musicmeta-phinf.pstatic.net/album/002/294/2294422.jpg?type=r360Fll&v=20180417022512
338,Camila,https://musicmeta-phinf.pstatic.net/album/002/152/2152059.jpg?type=r360Fll&v=20180910140116
339,Home,https://musicmeta-phinf.pstatic.net/album/000/456/456733.jpg?type=r360Fll&v=20191212205707
340,Medusa,https://musicmeta-phinf.pstatic.net/album/002/335/2335196.jpg?type=r360Fll&v=20200323213209
341,Drive,https://musicmeta-phinf.pstatic.net/album/000/331/331004.jpg?type=r360Fll&v=20190926043412
342,I Forgot,https://musicmeta-phinf.pstatic.net/album/002/347/2347083.jpg?type=r360Fll&v=20180428104110
343,Silver Lining,https://musicmeta-phinf.pstatic.net/album/000/413/413702.jpg?type=r360Fll&v=20181011202254
344,Say My Name (Feat. IMAN),https://musicmeta-phinf.pstatic.net/album/002/440/2440375.jpg?type=r360Fll&v=20180416233044
345,Golden Hour,https://musicmeta-phinf.pstatic.net/album/004/498/4498621.jpg?type=r360Fll&v=20200529115939
346,When My Heart Felt Volcanic,https://musicmeta-phinf.pstatic.net/album/002/458/2458026.jpg?type=r360Fll&v=20180523232806
347,what i like about u,https://musicmeta-phinf.pstatic.net/album/002/448/2448022.jpg?type=r360Fll&v=20180420210207
348,Waves Vol.1,https://musicmeta-phinf.pstatic.net/album/002/447/2447952.jpg?type=r360Fll&v=20180421204122
349,Speak Your Mind (Deluxe),https://musicmeta-phinf.pstatic.net/album/002/343/2343021.jpg?type=r360Fll&v=20191223151309
350,F**k U,https://musicmeta-phinf.pstatic.net/album/002/450/2450063.jpg?type=r360Fll&v=20190609033723
351,Dance You Off,https://musicmeta-phinf.pstatic.net/album/002/452/2452099.jpg?type=r360Fll&v=20180504120035
352,All to Myself,https://musicmeta-phinf.pstatic.net/album/002/452/2452031.jpg?type=r360Fll&v=20180504120407
353,IDGAF (Remixes II),https://musicmeta-phinf.pstatic.net/album/002/455/2455374.jpg?type=r360Fll&v=20180515145103
354,these are my friends,https://musicmeta-phinf.pstatic.net/album/002/454/2454232.jpg?type=r360Fll&v=20180511115931
355,Messy,https://musicmeta-phinf.pstatic.net/album/001/003/1003837.jpg?type=r360Fll&v=20190930083311
356,Time Of Our Lives,https://musicmeta-phinf.pstatic.net/album/002/459/2459610.jpg?type=r360Fll&v=20180907174800
357,Call Me Sir (Feat. Cam and Travie McCoy),https://musicmeta-phinf.pstatic.net/album/002/459/2459025.jpg?type=r360Fll&v=20180525164204
358,Shawn Mendes,https://musicmeta-phinf.pstatic.net/album/000/642/642121.jpg?type=r360Fll&v=20200329052207
359,To Be The Little Fish,https://musicmeta-phinf.pstatic.net/album/002/340/2340545.jpg?type=r360Fll&v=20200325041307
360,Heaven,https://musicmeta-phinf.pstatic.net/album/000/312/312909.jpg?type=r360Fll&v=20181212185946
361,Odyssey,https://musicmeta-phinf.pstatic.net/album/000/000/870.jpg?type=r360Fll&v=20191212150256
362,Deep End,https://musicmeta-phinf.pstatic.net/album/004/430/4430450.jpg?type=r360Fll&v=20200202115909
363,No Shame,https://musicmeta-phinf.pstatic.net/album/002/292/2292752.jpg?type=r360Fll&v=20180910140708
364,Only Thing We Know,https://musicmeta-phinf.pstatic.net/album/002/466/2466106.jpg?type=r360Fll&v=20180814093702
365,Know.,https://musicmeta-phinf.pstatic.net/album/002/449/2449992.jpg?type=r360Fll&v=20191014165608
366,If You Wanna Love Somebody (Single Ver.),None
367,Note To Self,https://musicmeta-phinf.pstatic.net/album/000/642/642720.jpg?type=r360Fll&v=20180617015944
368,Heart Shaped Culdesac,https://musicmeta-phinf.pstatic.net/album/002/467/2467777.jpg?type=r360Fll&v=20180622115913
369,Planets,https://musicmeta-phinf.pstatic.net/album/002/467/2467780.jpg?type=r360Fll&v=20190415105529
370,What We Had (Feat. Aviella & YNGBLOOD),https://musicmeta-phinf.pstatic.net/album/002/467/2467938.jpg?type=r360Fll&v=20200219230707
371,Your Side Of The Bed (Remixes),https://musicmeta-phinf.pstatic.net/album/002/422/2422955.jpg?type=r360Fll&v=20200325071006
372,Make You Remember (Feat. Your Friends),https://musicmeta-phinf.pstatic.net/album/002/468/2468442.jpg?type=r360Fll&v=20180622115912
373,Safe,https://musicmeta-phinf.pstatic.net/album/002/233/2233339.jpg?type=r360Fll&v=20200219161711
374,TREAT MYSELF,https://musicmeta-phinf.pstatic.net/album/003/202/3202555.jpg?type=r360Fll&v=20200131115930
375,Connection,https://musicmeta-phinf.pstatic.net/album/002/472/2472169.jpg?type=r360Fll&v=20200218231709
376,Worst of You,https://musicmeta-phinf.pstatic.net/album/002/457/2457781.jpg?type=r360Fll&v=20180523151719
377,Take Back My Love (Feat. Dia Frampton),https://musicmeta-phinf.pstatic.net/album/002/481/2481084.jpg?type=r360Fll&v=20200219051711
378,Promise,https://musicmeta-phinf.pstatic.net/album/000/001/1296.jpg?type=r360Fll&v=20200327004408
379,You Are Mine,https://musicmeta-phinf.pstatic.net/album/002/510/2510993.jpg?type=r360Fll&v=20200220190711
380,Take The Picture,https://musicmeta-phinf.pstatic.net/album/002/521/2521426.jpg?type=r360Fll&v=20200222013223
381,Vibe (feat. AV),https://musicmeta-phinf.pstatic.net/album/002/545/2545879.jpg?type=r360Fll&v=20181001143123
382,Polaroid,https://musicmeta-phinf.pstatic.net/album/000/155/155809.jpg?type=r360Fll&v=20191212200315
383,Wild Ones,https://musicmeta-phinf.pstatic.net/album/000/324/324067.jpg?type=r360Fll&v=20180910140125
384,Just Begun,https://musicmeta-phinf.pstatic.net/album/000/138/138666.jpg?type=r360Fll&v=20191212193831
385,I’ll Still Have Me,https://musicmeta-phinf.pstatic.net/album/002/535/2535010.jpg?type=r360Fll&v=20200219091707
386,I Don`t Wanna Be Friends,https://musicmeta-phinf.pstatic.net/album/002/570/2570846.jpg?type=r360Fll&v=20181026120028
387,"Betty, Pt. 1",https://musicmeta-phinf.pstatic.net/album/002/571/2571754.jpg?type=r360Fll&v=20200218231709
388,Set Fire,https://musicmeta-phinf.pstatic.net/album/002/646/2646376.jpg?type=r360Fll&v=20200110181726
389,I`m Not,https://musicmeta-phinf.pstatic.net/album/000/431/431481.jpg?type=r360Fll&v=20200218133209
390,Cheerleader (Demo),https://musicmeta-phinf.pstatic.net/album/002/712/2712230.jpg?type=r360Fll&v=20200218185211
391,Ironic,https://musicmeta-phinf.pstatic.net/album/004/443/4443245.jpg?type=r360Fll&v=20200212115924
392,Want You Back,https://musicmeta-phinf.pstatic.net/album/000/163/163240.jpg?type=r360Fll&v=20190227180203
393,Highs & Lows,https://musicmeta-phinf.pstatic.net/album/004/148/4148594.jpg?type=r360Fll&v=20191231124218
394,Beautiful Creature,https://musicmeta-phinf.pstatic.net/album/004/486/4486442.jpg?type=r360Fll&v=20200326175208
395,Break My Heart Again,https://musicmeta-phinf.pstatic.net/album/003/244/3244056.jpg?type=r360Fll&v=20200323232909
396,Karma,https://musicmeta-phinf.pstatic.net/album/002/286/2286089.jpg?type=r360Fll&v=20200508211208
397,Crazy to Love You,https://musicmeta-phinf.pstatic.net/album/002/821/2821457.jpg?type=r360Fll&v=20190125120040
398,Heal Me,https://musicmeta-phinf.pstatic.net/album/002/821/2821627.jpg?type=r360Fll&v=20200218222711
399,Inner Monologue Part 1,https://musicmeta-phinf.pstatic.net/album/002/821/2821597.jpg?type=r360Fll&v=20200325045209
400,Let`s Fall in Love for the Night,https://musicmeta-phinf.pstatic.net/album/002/644/2644367.jpg?type=r360Fll&v=20200223011213
401,Famous,https://musicmeta-phinf.pstatic.net/album/003/166/3166849.jpg?type=r360Fll&v=20200219042210
402,My Mistake,https://musicmeta-phinf.pstatic.net/album/002/827/2827826.jpg?type=r360Fll&v=20200219011710
403,Stripped - EP,https://musicmeta-phinf.pstatic.net/album/002/830/2830196.jpg?type=r360Fll&v=20200324182217
404,Floating (feat. Khalid) [filous Remix],https://musicmeta-phinf.pstatic.net/album/002/834/2834782.jpg?type=r360Fll&v=20200220020210
405,Betty,https://musicmeta-phinf.pstatic.net/album/002/870/2870322.jpg?type=r360Fll&v=20200219073710
406,Human (Deluxe Edition),https://musicmeta-phinf.pstatic.net/album/002/870/2870144.jpg?type=r360Fll&v=20200219122209
407,Manic Pixie Dream,https://musicmeta-phinf.pstatic.net/album/002/908/2908203.jpg?type=r360Fll&v=20200507151509
